what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359854465318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359854466687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854469236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854472347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359854473870
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359854476265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1359854476478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359854476613
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359854477790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359854478246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359854478479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854482689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854482996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854483823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854484313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359854485178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1359854486690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359854488466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359854490417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359854494295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854495703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854535691
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359854537665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854539523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854540849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359854541074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854541511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854543575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854564285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854568972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854569984
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359854591200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359854592516
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1359854597346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1359854600069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359854604533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359854604843
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1359854605050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359854606320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359854606862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359854607149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359854612090
