what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1360077305653
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1360077305813
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1360077306119
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1360077307348
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1360077307388
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1360077307391
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1360077307406
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077307716
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1360077307753
error,log,,,"Exception occurred while creating compilation participant",1360077307799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360077308054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077309225
error,log,,,"Exception occurred while creating compilation participant",1360077309619
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077310343
error,log,,,"Exception occurred while creating compilation participant",1360077310477
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077310585
error,log,,,"Exception occurred while creating compilation participant",1360077310613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077310850
error,log,,,"Exception occurred while creating compilation participant",1360077310921
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077311412
error,log,,,"Exception occurred while creating compilation participant",1360077311457
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077311740
error,log,,,"Exception occurred while creating compilation participant",1360077311835
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1360077312168
error,log,,,"Exception occurred while creating compilation participant",1360077312306
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1360077844504
