what,kind,bundleId,bundleVersion,description,time
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1359308217517
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1359308217621
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1359308217836
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1359308218067
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1359308220823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359308221505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359308221832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308222364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308225036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359308226133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359308226359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308234734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308236230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308238627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359308244412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308246207
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1359308246486
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1359308247945
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1359308248044
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1359308255963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359308267799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308290701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308292340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308296359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308326875
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.DeviceView",1359308328892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308329261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308348988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359308354898
